314237,13798,0,,,,
314350,13798,0,,,Genitalia,Penis
314463,13795,0,,,Stimulation,Vibrator
314576,13797,0,,,,
314689,13798,0,,,,
314802,13797,0,,,,
314915,13798,0,,,,
315028,13797,0,,,,
315141,13798,0,,,,
315254,13804,0,,,,
315367,13804,0,,,,
315481,13807,0,,,,
315594,13808,0,,,,
315707,13807,0,,,,
315820,13808,0,,,,
315933,13807,0,,,,
316046,13807,0,,,,
316159,13801,0,,,,
316272,13804,0,,,,
316385,13803,0,,,,
316498,13801,0,,,,
316611,13803,0,,,,
316724,13803,0,,,,
316837,13800,0,,,,
316950,13803,0,,,,
317064,13800,0,,,,
317177,13798,0,,,,
317290,13799,0,,,,
317403,13799,0,,,,
317516,13802,0,,,,
317629,13800,0,,,,
317742,13799,0,,,,
317856,13798,0,,,,
317969,13800,0,,,,
318082,13802,0,,,,
318195,13800,0,,,,
318308,13805,0,,,,
318421,13820,0,,,,
318534,13837,0,,,,
318647,13860,0,,,,
318760,13904,0,,,,
318873,13960,0,,,,
318986,13985,0,,,,
319099,13943,0,,,,
319212,13890,0,,,,
319325,13859,0,,,,
319439,13847,0,,,,
319552,13841,0,,,,
319665,13837,0,,,,
319778,13831,0,,,,
319891,13831,0,,,,
320004,13828,0,,,,
320117,13824,0,,,,
320230,13827,0,,,,
320343,13830,0,,,,
320456,13839,0,,,,
320569,13844,0,,,,
320683,13847,0,,,,
320796,13851,0,,,,
320909,13852,0,,,,
321022,13852,0,,,,
321135,13852,0,,,,
321248,13855,0,,,,
321361,13857,0,,,,
321474,13854,0,,,,
321587,13854,0,,,,
321700,13852,0,,,,
321813,13850,0,,,,
321926,13852,0,,,,
322039,13858,0,,,,
322153,13855,0,,,,
322266,13850,0,,,,
322379,13846,0,,,,
322492,13839,0,,,,
322605,13831,0,,,,
322719,13831,0,,,,
322832,13830,0,,,,
322945,13830,0,,,,
323058,13828,0,,,,
323171,13827,0,,,,
323284,13831,0,,,,
323397,13832,0,,,,
323510,13836,0,,,,
323623,13831,0,,,,
323736,13827,0,,,,
323849,13823,0,,,,
323962,13823,0,,,,
324076,13830,0,,,,
324189,13834,0,,,,
324302,13836,0,,,,
324415,13835,0,,,,
324528,13839,0,,,,
324641,13846,0,,,,
324754,13842,0,,,,
324868,13837,0,,,,
324981,13831,0,,,,
325094,13831,0,,,,
325207,13834,0,,,,
325320,13841,0,,,,
325433,13840,0,,,,
325546,13848,0,,,,
325659,13851,0,,,,
325772,13849,0,,,,
325885,13848,0,,,,
325998,13836,0,,,,
326112,13827,0,,,,
326225,13826,0,,,,
326338,13826,0,,,,
326451,13832,0,,,,
326564,13837,0,,,,
326677,13840,0,,,,
326790,13830,0,,,,
326904,13820,0,,,,
327017,13819,0,,,,
327130,13828,0,,,,
327243,13826,0,,,,
327356,13827,0,,,,
327469,13832,0,,,,
327582,13833,0,,,,
327695,13835,0,,,,
327808,13834,0,,,,
327921,13837,0,,,,
328035,13835,0,,,,
328148,13829,0,,,,
328261,13825,0,,,,
328374,13824,0,,,,
328487,13827,0,,,,
328600,13828,0,,,,
328713,13829,0,,,,
328826,13826,0,,,,
328939,13823,0,,,,
329052,13825,0,,,,
329165,13826,0,,,,
329278,13827,0,,,,
329391,13827,0,,,,
329504,13825,0,,,,
329618,13827,0,,,,
329731,13827,0,,,,
329844,13825,0,,,,
329957,13824,0,,,,
330070,13825,0,,,,
330183,13827,0,,,,
330296,13825,0,,,,
330409,13821,0,,,,
330522,13817,0,,,,
330636,13814,0,,,,
330749,13815,0,,,,
330862,13814,0,,,,
330975,13813,0,,,,
331088,13814,0,,,,
331201,13816,0,,,,
331314,13820,0,,,,
331427,13823,0,,,,
331540,13824,0,,,,
331653,13825,0,,,,
331766,13827,0,,,,
331879,13831,0,,,,
331992,13830,0,,,,
332106,13828,0,,,,
332219,13832,0,,,,
332332,13840,0,,,,
332446,13847,0,,,,
332559,13855,0,,,,
332672,13875,0,,,,
332785,13876,0,,,,
332898,13865,0,,,,
333011,13857,0,,,,
333124,13846,0,,,,
333237,13838,0,,,,
333350,13833,0,,,,
333464,13834,0,,,,
333577,13832,0,,,,
333690,13825,0,,,,
333803,13822,0,,,,
333916,13820,0,,,,
334029,13824,0,,,,
334142,13824,0,,,,
334255,13823,0,,,,
334368,13823,0,,,,
334481,13817,0,,,,
334594,13815,0,,,,
334707,13812,0,,,,
334820,13817,0,,,,
334934,13819,0,,,,
335047,13819,0,,,,
335160,13820,0,,,,
335273,13817,0,,,,
335386,13813,0,,,,
335499,13812,0,,,,
335612,13812,0,,,,
335725,13819,0,,,,
335838,13822,0,,,,
335951,13820,0,,,,
336064,13821,0,,,,
336177,13817,0,,,,
336290,13816,0,,,,
336403,13814,0,,,,
336517,13813,0,,,,
336630,13810,0,,,,
336743,13809,0,,,,
336856,13808,0,,,,
336969,13805,0,,,,
337082,13800,0,,,,
337195,13798,0,,,,
337308,13798,0,,,,
337421,13796,0,,,,
337534,13794,0,,,,
337647,13790,0,,,,
337760,13792,0,,,,
337874,13799,0,,,,
337987,13800,0,,,,
338100,13801,0,,,,
338213,13801,0,,,,
338326,13803,0,,,,
338439,13803,0,,,,
338552,13802,0,,,,
338665,13804,0,,,,
338778,13805,0,,,,
338891,13807,0,,,,
339004,13802,0,,,,
339117,13799,0,,,,
339231,13800,0,,,,
339344,13798,0,,,,
339457,13793,0,,,,
339570,13789,0,,,,
339683,13790,0,,,,
339796,13802,0,,,,
339909,13805,0,,,,
340022,13805,0,,,,
340135,13802,0,,,,
340248,13801,0,,,,
340361,13802,0,,,,
340474,13800,0,,,,
340588,13794,0,,,,
340701,13789,0,,,,
340814,13787,0,,,,
340927,13792,0,,,,
341040,13796,0,,,,
341153,13796,0,,,,
341266,13795,0,,,,
341379,13794,0,,,,
341492,13792,0,,,,
341605,13794,0,,,,
341718,13790,0,,,,
341831,13784,0,,,,
341944,13778,0,,,,
342057,13775,0,,,,
342171,13775,0,,,,
342284,13772,0,,,,
342397,13773,0,,,,
342510,13778,0,,,,
342623,13786,0,,,,
342736,13802,0,,,,
342849,13815,0,,,,
342962,13847,0,,,,
343075,13886,0,,,,
343188,13903,0,,,,
343301,13884,0,,,,
343415,13840,0,,,,
343528,13813,0,,,,
343641,13798,0,,,,
343754,13792,0,,,,
343867,13791,0,,,,
343980,13785,0,,,,
344093,13774,0,,,,
344206,13765,0,,,,
344319,13760,0,,,,
344432,13761,0,,,,
344545,13762,0,,,,
344658,13759,0,,,,
344771,13756,0,,,,
344885,13756,0,,,,
344998,13759,0,,,,
345111,13756,0,,,,
345224,13755,0,,,,
345337,13752,0,,,,
345451,13752,0,,,,
345564,13753,0,,,,
345677,13753,0,,,,
345790,13754,0,,,,
345904,13751,0,,,,
346017,13749,0,,,,
346130,13748,0,,,,
346243,13753,0,,,,
346356,13754,0,,,,
346469,13756,0,,,,
346582,13760,0,,,,
346695,13762,0,,,,
346808,13763,0,,,,
346921,13757,0,,,,
347034,13749,0,,,,
347147,13743,0,,,,
347260,13743,0,,,,
347374,13743,0,,,,
347487,13750,0,,,,
347600,13756,0,,,,
347713,13759,0,,,,
347826,13766,0,,,,
347939,13771,0,,,,
348053,13776,0,,,,
348166,13773,0,,,,
348279,13768,0,,,,
348392,13763,0,,,,
348505,13760,0,,,,
348618,13760,0,,,,
348731,13761,0,,,,
348844,13759,0,,,,
348957,13755,0,,,,
349070,13752,0,,,,
349183,13748,0,,,,
349296,13752,0,,,,
349410,13756,0,,,,
349523,13756,0,,,,
349636,13756,0,,,,
349749,13758,0,,,,
349862,13763,0,,,,
349975,13762,0,,,,
350088,13761,0,,,,
350201,13761,0,,,,
350314,13758,0,,,,
350427,13756,0,,,,
350540,13761,0,,,,
350653,13757,0,,,,
350767,13753,0,,,,
350880,13750,0,,,,
350993,13749,0,,,,
351106,13751,0,,,,
351219,13750,0,,,,
351332,13751,0,,,,
351445,13753,0,,,,
351558,13757,0,,,,
351671,13761,0,,,,
351784,13765,0,,,,
351897,13767,0,,,,
352011,13774,0,,,,
352124,13812,0,,,,
352237,13903,0,,,,
352350,13931,0,,,,
352463,13900,0,,,,
352576,13833,0,,,,
352689,13804,0,,,,
352802,13787,0,,,,
352915,13772,0,,,,
353029,13766,0,,,,
353142,13761,0,,,,
353255,13758,0,,,,
353368,13761,0,,,,
353481,13763,0,,,,
353594,13765,0,,,,
353707,13765,0,,,,
353820,13767,0,,,,
353933,13766,0,,,,
354046,13764,0,,,,
354160,13763,0,,,,
354273,13763,0,,,,
354386,13758,0,,,,
354499,13759,0,,,,
354612,13758,0,,,,
354725,13753,0,,,,
354838,13751,0,,,,
354951,13752,0,,,,
355064,13756,0,,,,
355177,13756,0,,,,
355291,13755,0,,,,
355404,13753,0,,,,
355517,13752,0,,,,
355630,13753,0,,,,
355743,13750,0,,,,
355856,13747,0,,,,
355969,13746,0,,,,
356082,13754,0,,,,
356196,13759,0,,,,
356309,13762,0,,,,
356422,13766,0,,,,
356535,13769,0,,,,
356648,13761,0,,,,
356761,13756,0,,,,
356874,13755,0,,,,
356987,13747,0,,,,
357100,13741,0,,,,
357213,13735,0,,,,
357327,13736,0,,,,
357440,13739,0,,,,
357553,13739,0,,,,
357666,13744,0,,,,
357779,13751,0,,,,
357892,13756,0,,,,
358005,13767,0,,,,
358118,13777,0,,,,
358232,13789,0,,,,
358345,13801,0,,,,
358458,13802,0,,,,
358571,13797,0,,,,
358684,13794,0,,,,
358797,13793,0,,,,
358910,13785,0,,,,
359023,13780,0,,,,
359136,13778,0,,,,
359249,13773,0,,,,
359362,13771,0,,,,
359476,13768,0,,,,
359589,13771,0,,,,
359702,13781,0,,,,
359815,13780,0,,,,
359928,13781,0,,,,
360041,13775,0,,,,
360154,13771,0,,,,
360267,13778,0,,,,
360380,13777,0,,,,
360493,13784,0,,,,
360606,13790,0,,,,
360719,13788,0,,,,
360833,13789,0,,,,
360946,13785,0,,,,
361059,13784,0,,,,
361172,13788,0,,,,
361285,13796,0,,,,
361398,13811,0,,,,
361511,13809,0,,,,
361624,13802,0,,,,
361737,13787,0,,,,
361850,13769,0,,,,
361963,13764,0,,,,
362077,13758,0,,,,
362190,13757,0,,,,
362303,13745,0,,,,
362416,13736,0,,,,
362529,13738,0,,,,
362642,13738,0,,,,
362755,13736,0,,,,
362868,13731,0,,,,
362981,13727,0,,,,
363094,13724,0,,,,
363207,13720,0,,,,
363321,13719,0,,,,
363434,13717,0,,,,
363547,13721,0,,,,
363660,13721,0,,,,
363773,13720,0,,,,
363886,13720,0,,,,
363999,13719,0,,,,
364112,13722,0,,,,
364225,13724,0,,,,
364338,13725,0,,,,
364451,13725,0,,,,
364565,13725,0,,,,
364678,13725,0,,,,
364791,13725,0,,,,
364904,13722,0,,,,
365017,13721,0,,,,
365130,13719,0,,,,
365243,13721,0,,,,
365356,13726,0,,,,
365469,13728,0,,,,
365582,13726,0,,,,
365695,13730,0,,,,
365809,13733,0,,,,
365922,13742,0,,,,
366035,13745,0,,,,
366148,13748,0,,,,
366261,13749,0,,,,
366374,13753,0,,,,
366487,13759,0,,,,
366600,13766,0,,,,
366713,13767,0,,,,
366826,13764,0,,,,
366939,13760,0,,,,
367053,13762,0,,,,
367166,13770,0,,,,
367279,13801,0,,,,
367392,13864,0,,,,
367505,13924,0,,,,
367618,13919,0,,,,
367731,13881,0,,,,
367844,13818,0,,,,
367957,13775,0,,,,
368070,13759,0,,,,
368183,13748,0,,,,
368296,13752,0,,,,
368410,13759,0,,,,
368523,13780,0,,,,
368636,13807,0,,,,
368749,13839,0,,,,
368862,13834,0,,,,
368975,13813,0,,,,
369088,13785,0,,,,
369201,13763,0,,,,
369314,13751,0,,,,
369426,13747,0,,,,
369538,13742,0,,,,
369650,13738,0,,,,
369762,13735,0,,,,
369874,13733,0,,,,
369986,13737,0,,,,
370098,13735,0,,,,
370211,13736,0,,,,
370323,13737,0,,,,
370435,13734,0,,,,
370547,13740,0,,,,
370659,13745,0,,,,
370771,13758,0,,,,
370884,13758,0,,,,
370996,13751,0,,,,
371108,13743,0,,,,
371220,13729,0,,,,
371332,13718,0,,,,
371445,13714,0,,,,
371558,13712,0,,,,
371671,13716,0,,,,
371784,13716,0,,,,
371896,13710,0,,,,
372009,13707,0,,,,
372122,13707,0,,,,
372235,13710,0,,,,
372348,13707,0,,,,
372461,13709,0,,,,
372574,13709,0,,,,
372687,13718,0,,,,
372801,13737,0,,,,
372914,13782,0,,,,
373027,13839,0,,,,
373140,13854,0,,,,
373253,13830,0,,,,
373366,13782,0,,,,
373479,13735,0,,,,
373592,13713,0,,,,
373706,13703,0,,,,
373819,13703,0,,,,
373932,13704,0,,,,
374045,13703,0,,,,
374158,13701,0,,,,
374271,13698,0,,,,
374384,13697,0,,,,
374497,13692,0,,,,
374610,13688,0,,,,
374723,13697,0,,,,
374836,13713,0,,,,
374949,13738,0,,,,
375063,13767,0,,,,
375176,13755,0,,,,
375289,13744,0,,,,
375402,13732,0,,,,
375515,13720,0,,,,
375628,13713,0,,,,
375741,13712,0,,,,
375854,13710,0,,,,
375967,13713,0,,,,
376081,13727,0,,,,
376194,13750,0,,,,
376307,13774,0,,,,
376420,13792,0,,,,
376533,13795,0,,,,
376646,13768,0,,,,
376759,13742,0,,,,
376872,13720,0,,,,
376985,13710,0,,,,
377098,13703,0,,,,
377211,13700,0,,,,
377325,13699,0,,,,
377438,13700,0,,,,
377551,13699,0,,,,
377664,13696,0,,,,
377777,13696,0,,,,
377890,13698,0,,,,
378003,13694,0,,,,
378116,13693,0,,,,
378229,13689,0,,,,
378342,13690,0,,,,
378455,13692,0,,,,
378568,13691,0,,,,
378681,13687,0,,,,
378794,13683,0,,,,
378908,13684,0,,,,
379021,13689,0,,,,
379134,13688,0,,,,
379247,13698,0,,,,
379360,13731,0,,,,
379473,13763,0,,,,
379586,13767,0,,,,
379699,13741,0,,,,
379812,13708,0,,,,
379925,13696,0,,,,
380038,13696,0,,,,
380151,13698,0,,,,
380264,13695,0,,,,
380378,13692,0,,,,
380491,13685,0,,,,
380604,13678,0,,,,
380717,13677,0,,,,
380830,13681,0,,,,
380943,13682,0,,,,
381056,13689,0,,,,
381169,13689,0,,,,
381282,13693,0,,,,
381395,13701,0,,,,
381508,13714,0,,,,
381622,13720,0,,,,
381735,13718,0,,,,
381848,13717,0,,,,
381961,13723,0,,,,
382074,13718,0,,,,
382187,13715,0,,,,
382300,13704,0,,,,
382413,13691,0,,,,
382526,13690,0,,,,
382639,13692,0,,,,
382752,13694,0,,,,
382865,13694,0,,,,
382978,13697,0,,,,
383092,13704,0,,,,
383205,13703,0,,,,
383318,13697,0,,,,
383431,13689,0,,,,
383545,13684,0,,,,
383658,13689,0,,,,
383771,13691,0,,,,
383884,13689,0,,,,
383997,13687,0,,,,
384110,13686,0,,,,
384223,13686,0,,,,
384336,13688,0,,,,
384449,13695,0,,,,
384562,13701,0,,,,
384675,13702,0,,,,
384788,13704,0,,,,
384901,13705,0,,,,
385014,13695,0,,,,
385127,13690,0,,,,
385240,13692,0,,,,
385353,13690,0,,,,
385466,13691,0,,,,
385579,13684,0,,,,
385692,13683,0,,,,
385805,13688,0,,,,
385918,13689,0,,,,
386031,13688,0,,,,
386144,13686,0,,,,
386257,13689,0,,,,
386371,13686,0,,,,
386484,13680,0,,,,
386597,13678,0,,,,
386710,13677,0,,,,
386823,13678,0,,,,
386936,13677,0,,,,
387049,13670,0,,,,
387162,13669,0,,,,
387275,13666,0,,,,
387388,13674,0,,,,
387501,13679,0,,,,
387614,13682,0,,,,
387727,13683,0,,,,
387840,13677,0,,,,
387954,13675,0,,,,
388067,13671,0,,,,
388180,13670,0,,,,
388293,13673,0,,,,
388406,13672,0,,,,
388519,13673,0,,,,
388632,13675,0,,,,
388745,13677,0,,,,
388858,13683,0,,,,
388972,13687,0,,,,
389085,13692,0,,,,
389198,13695,0,,,,
389311,13702,0,,,,
389424,13704,0,,,,
389537,13707,0,,,,
389650,13700,0,,,,
389764,13697,0,,,,
389877,13701,0,,,,
389990,13703,0,,,,
390103,13719,0,,,,
390216,13733,0,,,,
390329,13761,0,,,,
390442,13769,0,,,,
390555,13752,0,,,,
390668,13726,0,,,,
390781,13696,0,,,,
390895,13678,0,,,,
391008,13677,0,,,,
391121,13684,0,,,,
391234,13694,0,,,,
391347,13695,0,,,,
391460,13700,0,,,,
391573,13699,0,,,,
391686,13694,0,,,,
391800,13692,0,,,,
391913,13692,0,,,,
392026,13692,0,,,,
392139,13690,0,,,,
392252,13744,0,,,,
392365,13690,0,,,,
392478,13679,0,,,,
392591,13665,0,,,,
392704,13667,0,,,,
392817,13674,0,,,,
392930,13679,0,,,,
393044,13678,0,,,,
393157,13672,0,,,,
393270,13666,0,,,,
393383,13666,0,,,,
393496,13678,0,,,,
393609,13687,0,,,,
393722,13685,0,,,,
393835,13679,0,,,,
393948,13678,0,,,,
394061,13681,0,,,,
394174,13694,0,,,,
394288,13686,0,,,,
394401,13675,0,,,,
394514,13660,0,,,,
394627,13657,0,,,,
394740,13647,0,,,,
394853,13641,0,,,,
394966,13640,0,,,,
395079,13640,0,,,,
395192,13642,0,,,,
395305,13641,0,,,,
395418,13634,0,,,,
395531,13628,0,,,,
395644,13621,0,,,,
395758,13626,0,,,,
395871,13664,0,,,,
395984,13674,0,,,,
396097,13667,0,,,,
396210,13668,0,,,,
396323,13672,0,,,,
396436,13680,0,,,,
396549,13675,0,,,,
396663,13677,0,,,,
396776,13677,0,,,,
396889,13700,0,,,,
397002,13708,0,,,,
397115,13704,0,,,,
397228,13707,0,,,,
397341,13710,0,,,,
397454,13718,0,,,,
397567,13722,0,,,,
397680,13732,0,,,,
397793,13737,0,,,,
397906,13732,0,,,,
398019,13710,0,,,,
398133,13701,0,,,,
398246,13681,0,,,,
398359,13696,0,,,,
398472,13720,0,,,,
398585,13707,0,,,,
398698,13716,0,,,,
398811,13694,0,,,,
398924,13659,0,,,,
399037,13645,0,,,,
399150,13654,0,,,,
399263,13653,0,,,,
399377,13638,0,,,,
399490,13622,0,,,,
399603,13616,0,,,,
399716,13625,0,,,,
399829,13620,0,,,,
399942,13623,0,,,,
400055,13609,0,,,,
400168,13600,0,,,,
400281,13602,0,,,,
400394,13598,0,,,,
400507,13591,0,,,,
400620,13588,0,,,,
400733,13591,0,,,,
400847,13594,0,,,,
400960,13591,0,,,,
401072,13591,0,,,,
401186,13587,0,,,,
401299,13585,0,,,,
401412,13586,0,,,,
401525,13586,0,,,,
401638,13583,0,,,,
401751,13586,0,,,,
401865,13586,0,,,,
401978,13591,0,,,,
402091,13597,0,,,,
402204,13605,0,,,,
402317,13617,0,,,,
402430,13622,0,,,,
402543,13619,0,,,,
402656,13611,0,,,,
402769,13598,0,,,,
402882,13597,0,,,,
402995,13595,0,,,,
403108,13597,0,,,,
403222,13601,0,,,,
403335,13629,0,,,,
403448,13649,0,,,,
403561,13661,0,,,,
403674,13671,0,,,,
403787,13678,0,,,,
403900,13729,0,,,,
404013,13724,0,,,,
404126,13720,0,,,,
404239,13706,0,,,,
404352,13678,0,,,,
404465,13673,0,,,,
404578,13655,0,,,,
404692,13641,0,,,,
404805,13636,0,,,,
404918,13643,0,,,,
405031,13637,0,,,,
405144,13631,0,,,,
405257,13634,0,,,,
405370,13660,0,,,,
405483,13688,0,,,,
405596,13698,0,,,,
405709,13689,0,,,,
405822,13684,0,,,,
405935,13674,0,,,,
406049,13672,0,,,,
406162,13674,0,,,,
406275,13674,0,,,,
406388,13668,0,,,,
406501,13668,0,,,,
406614,13677,0,,,,
406727,13677,0,,,,
406841,13673,0,,,,
406954,13665,0,,,,
407067,13666,0,,,,
407180,13667,0,,,,
407293,13659,0,,,,
407406,13655,0,,,,
407519,13657,0,,,,
407632,13661,0,,,,
407745,13672,0,,,,
407858,13674,0,,,,
407971,13672,0,,,,
408084,13667,0,,,,
408198,13674,0,,,,
408311,13673,0,,,,
408424,13673,0,,,,
408537,13687,0,,,,
408650,13687,0,,,,
408763,13704,0,,,,
408877,13723,0,,,,
408990,13733,0,,,,
409103,13744,0,,,,
409216,13732,0,,,,
409329,13696,0,,,,
409442,13663,0,,,,
409555,13652,0,,,,
409668,13660,0,,,,
409781,13669,0,,,,
409894,13665,0,,,,
410007,13658,0,,,,
410120,13653,0,,,,
410233,13640,0,,,,
410346,13630,0,,,,
410460,13611,0,,,,
410573,13594,0,,,,
410686,13591,0,,,,
410799,13594,0,,,,
410912,13594,0,,,,
411025,13589,0,,,,
411139,13583,0,,,,
411252,13580,0,,,,
411365,13573,0,,,,
411478,13576,0,,,,
411591,13576,0,,,,
411704,13576,0,,,,
411817,13579,0,,,,
411930,13582,0,,,,
412043,13581,0,,,,
412156,13623,0,,,,
412269,13577,0,,,,
412382,13579,0,,,,
412495,13583,0,,,,
412608,13592,0,,,,
412722,13597,0,,,,
412835,13595,0,,,,
412948,13596,0,,,,
413061,13595,0,,,,
413174,13593,0,,,,
413287,13588,0,,,,
413401,13583,0,,,,
413514,13576,0,,,,
413627,13579,0,,,,
413740,13591,0,,,,
413853,13625,0,,,,
413966,13646,0,,,,
414079,13665,0,,,,
414192,13699,0,,,,
414305,13717,0,,,,
414418,13696,0,,,,
414531,13667,0,,,,
414644,13643,0,,,,
414757,13624,0,,,,
414871,13610,0,,,,
414984,13592,0,,,,
415097,13584,0,,,,
415210,13582,0,,,,
415323,13589,0,,,,
415436,13596,0,,,,
415549,13591,0,,,,
415662,13581,0,,,,
415775,13575,0,,,,
415888,13574,0,,,,
416001,13576,0,,,,
416115,13576,0,,,,
416228,13580,0,,,,
416341,13589,0,,,,
416454,13589,0,,,,
416567,13601,0,,,,
416680,13605,0,,,,
416793,13611,0,,,,
416906,13617,0,,,,
417019,13620,0,,,,
417133,13632,0,,,,
417246,13634,0,,,,
417359,13638,0,,,,
417472,13635,0,,,,
417585,13628,0,,,,
417698,13619,0,,,,
417811,13631,0,,,,
417924,13632,0,,,,
418037,13628,0,,,,
418150,13621,0,,,,
418263,13625,0,,,,
418377,13628,0,,,,
418490,13637,0,,,,
418603,13672,0,,,,
418716,13700,0,,,,
418829,13697,0,,,,
418942,13667,0,,,,
419055,13645,0,,,,
419168,13626,0,,,,
419281,13615,0,,,,
419394,13612,0,,,,
419507,13609,0,,,,
419620,13611,0,,,,
419734,13614,0,,,,
419847,13622,0,,,,
419960,13630,0,,,,
420073,13621,0,,,,
420186,13609,0,,,,
420299,13599,0,,,,
420412,13592,0,,,,
420525,13595,0,,,,
420638,13601,0,,,,
420751,13613,0,,,,
420864,13620,0,,,,
420978,13622,0,,,,
421091,13630,0,,,,
421204,13620,0,,,,
421317,13606,0,,,,
421430,13597,0,,,,
421543,13596,0,,,,
421656,13601,0,,,,
421769,13600,0,,,,
421882,13599,0,,,,
421995,13600,0,,,,
422108,13603,0,,,,
422222,13609,0,,,,
422335,13610,0,,,,
422448,13618,0,,,,
422561,13675,0,,,,
422674,13745,0,,,,
422788,13766,0,,,,
422901,13740,0,,,,
423014,13715,0,,,,
423127,13703,0,,,,
423240,13683,0,,,,
423353,13663,0,,,,
423466,13649,0,,,,
423579,13629,0,,,,
423692,13623,0,,,,
423805,13617,0,,,,
423918,13618,0,,,,
424031,13623,0,,,,
424144,13630,0,,,,
424258,13631,0,,,,
424371,13638,0,,,,
424484,13641,0,,,,
424597,13637,0,,,,
424710,13631,0,,,,
424823,13627,0,,,,
424936,13628,0,,,,
425050,13622,0,,,,
425163,13608,0,,,,
425276,13599,0,,,,
425389,13597,0,,,,
425502,13601,0,,,,
425615,13602,0,,,,
425728,13602,0,,,,
425841,13603,0,,,,
425954,13612,0,,,,
426067,13630,0,,,,
426180,13625,0,,,,
426294,13626,0,,,,
426407,13626,0,,,,
426520,13617,0,,,,
426633,13613,0,,,,
426746,13606,0,,,,
426859,13604,0,,,,
426972,13601,0,,,,
427085,13602,0,,,,
427198,13602,0,,,,
427311,13601,0,,,,
427424,13602,0,,,,
427537,13603,0,,,,
427651,13606,0,,,,
427764,13619,0,,,,
427877,13627,0,,,,
427990,13637,0,,,,
428103,13640,0,,,,
428216,13641,0,,,,
428329,13644,0,,,,
428442,13638,0,,,,
428555,13634,0,,,,
428668,13631,0,,,,
428781,13630,0,,,,
428894,13627,0,,,,
429007,13614,0,,,,
429120,13617,0,,,,
429233,13648,0,,,,
429346,13693,0,,,,
429460,13715,0,,,,
429573,13722,0,,,,
429686,13731,0,,,,
429799,13688,0,,,,
429912,13641,0,,,,
430025,13628,0,,,,
430138,13620,0,,,,
430251,13622,0,,,,
430364,13624,0,,,,
430477,13623,0,,,,
